distance_m,x_m,y_m
5044.150833333332,1891.7883648724865,-4051.544396740119
5055.195828027433,1792.0,-4005.0
5056.154999999999,1783.5704355958444,-4000.4452949253046
5068.432236524639,1679.0,-3935.0
5070.621666666666,1661.0540485693955,-3921.984445803457
5081.954128137828,1572.0,-3849.0
5087.966111111111,1527.800039537262,-3807.268172762787
5095.835883938471,1473.0,-3750.0
5103.235555555555,1424.3691106225633,-3693.7826645826676
5110.073606057757,1382.0,-3640.0
5118.968888888889,1330.6208060859917,-3567.5987668015114
5124.621314418123,1300.0,-3520.0
5135.035555555555,1247.385725845726,-3429.134009136749
5139.446321658608,1226.0,-3390.0
5151.435555555555,1169.385672338591,-3282.7548993920486
5154.539754481058,1155.0,-3255.0
5168.102222222222,1092.835057826278,-3134.733470078881
5169.786776997049,1085.0,-3120.0
5185.102222222222,1011.4245793823637,-2988.418973724432
5185.388354058665,1010.0,-2986.0
5201.218709638154,928.0,-2854.0
5202.368888888889,921.7732805081689,-2844.486642965779
5215.645437433401,847.0,-2735.0
5219.635555555556,823.592596918397,-2702.3561543016804
5231.795748116527,751.0,-2604.0
5237.368888888888,717.7208576921709,-2559.12363689391
5248.171082308313,653.0,-2472.0
5258.291111111111,592.1587451783918,-2390.340606442656
5264.708034736686,554.0,-2339.0
5276.491111111111,484.84954571714,-2245.468691072851
5281.45916786381,454.0,-2204.0
5294.891111111111,363.28954373019167,-2083.552593420131
5298.349809617925,340.0,-2053.0
5315.279995742106,232.0,-1914.0
5316.435555555556,224.96267865947564,-1905.1510653707405
5332.25538073625,130.0,-1789.0
5334.968888888889,112.94266785267602,-1768.8180699595532
5349.351726965491,19.0,-1660.0
5353.568888888889,-8.872417021430905,-1627.9422811017998
5365.927630911801,-93.0,-1532.0
5371.302222222222,-132.75930541749696,-1487.472750352486
5381.148520771823,-208.0,-1404.0
5387.102222222221,-251.046278180292,-1356.1155610729393
5394.241403829927,-302.0,-1299.0
5400.368888888888,-345.96963822457303,-1248.9950731570957
5405.793383832081,-384.0,-1206.0
5412.368888888888,-430.29992075036057,-1155.202652936915
5416.1648224583205,-458.0,-1126.0
5422.568888888888,-505.7564289777765,-1078.572627781594
5425.152712490719,-525.0,-1061.0
5431.835555555555,-575.1969082265422,-1020.3200404195345
5433.492457144022,-588.0,-1011.0
5440.368888888888,-643.7756464871902,-975.0421069617416
5441.211713731036,-651.0,-971.0
5448.168888888888,-713.5594789289418,-941.5811782371912
5448.327688757365,-715.0,-941.0
5455.236163372885,-777.0,-920.0
5455.702222222222,-781.0939597835213,-918.9204667534229
5461.843888888889,-836.7751370691385,-909.1015340648589
5461.962203644307,-838.0,-909.0
5468.255458699216,-911.0,-908.0
5468.710555555555,-916.0999230234099,-908.0815392506448
5474.549449797372,-976.0,-911.0
5475.577222222222,-985.8849858227445,-912.3054568153569
5480.815013496942,-1034.0,-923.0
5482.443888888889,-1048.0630011544208,-927.3721413589307
5487.366053358031,-1089.0,-944.0
5489.680277777778,-1108.6345009667466,-954.3347341341039
5494.257378113843,-1148.0,-979.0
5497.413611111112,-1174.2968312957423,-998.1102576898002
5501.830058918953,-1210.0,-1026.0
5506.013611111112,-1244.6175766637853,-1053.4202084318945
5509.822664493882,-1277.0,-1078.0
5514.680277777778,-1318.8067221764395,-1106.4124205880262
5517.662914247099,-1345.0,-1121.0
5523.146944444445,-1394.2229459673256,-1140.1910970149922
5525.391026820096,-1415.0,-1146.0
5531.546944444445,-1474.1888728436054,-1156.9693353822058
5533.082059835595,-1489.0,-1158.0
5539.946944444445,-1555.2227713324735,-1153.2895866870542
5540.124380070298,-1557.0,-1153.0
5548.063703493693,-1639.0,-1134.0
5548.613611111112,-1644.492953194773,-1132.4737006517296
5556.23007113122,-1717.0,-1109.0
5557.546944444445,-1729.209203992291,-1104.1649479621958
5564.596174421201,-1793.0,-1074.0
5566.746944444445,-1811.4613937912764,-1063.5073791275966
5573.378468757487,-1865.0,-1028.0
5576.413611111112,-1888.1552112419995,-1010.0214140463644
5582.250652545614,-1931.0,-971.0
5586.213611111112,-1957.952148958238,-941.2394327283912
5591.73670705585,-1993.0,-898.0
5597.013611111112,-2025.9790161973237,-855.4657012097201
5601.907050889964,-2056.0,-816.0
5608.346944444446,-2093.5681857524896,-766.3532292357525
5612.517579823456,-2117.0,-733.0
5620.346944444446,-2159.6793233902144,-664.1247071393938
5623.712177402269,-2177.0,-632.0
5635.202500000002,-2228.9714015806576,-515.6687687406028
5635.476750714381,-2230.0,-513.0
5647.8165200548965,-2267.0,-399.0
5648.669166666668,-2269.168784579439,-391.05422758895315
5660.43094468027,-2295.0,-277.0
5662.469166666669,-2298.4630379824457,-256.18476758519523
5673.417583612773,-2312.0,-143.0
5676.735833333335,-2314.608417779994,-110.75698005958392
5686.869394880935,-2318.0,-16.0
5691.535833333334,-2316.8003251717655,29.05017351807013
5700.633849749868,-2310.0,119.0
5706.669166666668,-2302.895438883231,178.50234663729793
5714.717877181182,-2290.0,257.0
5722.202500000001,-2274.081344145407,328.95000089594816
5729.081318233999,-2256.0,394.0
5738.002500000001,-2227.5504589269576,476.24547353529147
5743.673784814185,-2206.0,528.0
5756.8919444444455,-2145.1500975067065,648.3706423894286
5758.521045307516,-2137.0,663.0
5773.291944444445,-2060.396519132939,789.8468439359002
5773.567621377983,-2059.0,792.0
5788.8417471539615,-1982.0,903.0
5789.958611111112,-1975.8139503655075,911.5813859130557
5804.272921464812,-1890.0,1029.0
5806.825277777778,-1874.721190228754,1049.7842761457937
5820.024017657889,-1797.0,1155.0
5820.1689011240305,-1796.1448697429348,1156.1499866712984
